title,year_x,rotten tomatoes,netflix,hulu,prime video,disney+,movieId,genres,userId,rating
Pocahontas,1995,75/100,0,0,0,1,48.0,Animation|Children|Drama|Musical|Romance,47707.0,3.0
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,124722.0,3.0
Jacob's Ladder,2019,51/100,1,0,0,0,3476.0,Horror|Mystery,31913.0,4.0
Toy Story 2,1999,84/100,0,0,0,1,3114.0,Adventure|Animation|Children|Comedy|Fantasy,84823.0,1.5
Splash,1984,69/100,0,0,0,1,2100.0,Comedy|Fantasy|Romance,86456.0,3.0
Toy Story 2,1999,84/100,0,0,0,1,3114.0,Adventure|Animation|Children|Comedy|Fantasy,126503.0,5.0
High Noon,1952,75/100,0,0,1,0,1283.0,Drama|Western,5927.0,4.0
Virtuosity,1995,63/100,0,1,0,0,338.0,Action|Sci-Fi|Thriller,111399.0,3.0
Stuart Little,1999,70/100,1,0,0,0,3157.0,Children|Comedy|Fantasy,41066.0,3.0
Vantage Point,2008,71/100,0,0,1,0,58103.0,Action|Drama|Thriller,127323.0,2.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,103032.0,3.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,63476.0,3.5
"I, Robot",2004,82/100,0,0,1,0,8644.0,Action|Adventure|Sci-Fi|Thriller,107174.0,4.0
Slumdog Millionaire,2008,85/100,0,1,0,0,63082.0,Crime|Drama|Romance,17101.0,4.0
Shrek,2001,85/100,0,1,0,0,4306.0,Adventure|Animation|Children|Comedy|Fantasy|Romance,38430.0,4.5
Star Wars: Episode II - Attack of the Clones,2002,78/100,0,0,0,1,5378.0,Action|Adventure|Sci-Fi|IMAX,115502.0,2.5
Stardust,2007,79/100,1,0,0,0,54259.0,Adventure|Comedy|Fantasy|Romance,41454.0,4.0
Never Back Down,2008,70/100,1,0,0,0,58627.0,Action,59373.0,4.5
Kick-Ass,2010,83/100,0,1,0,0,76251.0,Action|Comedy,138472.0,4.0
Universal Soldier: The Return,1999,54/100,1,0,0,0,2807.0,Action|Sci-Fi,98864.0,1.0
Home Alone 2: Lost in New York,1992,77/100,0,0,0,1,2953.0,Children|Comedy,32514.0,4.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,642.0,3.0
Charade,1963,75/100,0,0,1,0,911.0,Comedy|Crime|Mystery|Romance|Thriller,33223.0,4.0
Chinatown,1974,82/100,1,0,0,0,1252.0,Crime|Film-Noir|Mystery|Thriller,131590.0,3.0
Home for the Holidays,1995,61/100,0,0,1,0,57.0,Drama,129430.0,3.0
Sleeping Beauty,1959,75/100,0,0,0,1,2096.0,Animation|Children|Musical,4581.0,4.0
D2: The Mighty Ducks,1994,68/100,0,0,0,1,2042.0,Children|Comedy,57147.0,3.5
Philadelphia,1993,79/100,0,0,1,0,508.0,Drama,134345.0,3.5
Double Jeopardy,1999,70/100,1,0,0,0,2881.0,Action|Crime|Drama|Thriller,117162.0,4.0
Legend,2015,75/100,1,0,0,0,2143.0,Adventure|Fantasy|Romance,57240.0,3.0
Stuart Little,1999,70/100,1,0,0,0,3157.0,Children|Comedy|Fantasy,75810.0,2.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,23806.0,3.5
Scent of a Woman,1992,80/100,0,0,1,0,3252.0,Drama,77872.0,4.0
Austin Powers in Goldmember,2002,74/100,1,0,0,0,5481.0,Comedy,101898.0,3.5
Children of a Lesser God,1986,65/100,0,0,1,0,2312.0,Drama,31328.0,4.0
Stardust,2007,79/100,1,0,0,0,54259.0,Adventure|Comedy|Fantasy|Romance,99103.0,4.5
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,28023.0,4.0
I.Q.,1994,63/100,0,0,1,0,252.0,Comedy|Romance,24120.0,3.0
Croupier,1998,67/100,1,0,0,0,3783.0,Crime|Drama,25784.0,3.0
True Grit,1969,70/100,0,0,1,0,82459.0,Western,69219.0,5.0
Ratatouille,2007,85/100,0,0,0,1,50872.0,Animation|Children|Drama,58667.0,4.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,49346.0,3.5
Splash,1984,69/100,0,0,0,1,2100.0,Comedy|Fantasy|Romance,124329.0,3.0
Fantasia 2000,1999,69/100,0,0,0,1,3159.0,Animation|Children|Musical|IMAX,55139.0,3.0
Taxi Driver,2015,41/100,1,0,0,0,111.0,Crime|Drama|Thriller,25163.0,4.5
Disclosure,2020,69/100,1,0,0,0,225.0,Drama|Thriller,64590.0,3.0
Ran,1985,79/100,0,0,1,0,1217.0,Drama|War,117261.0,5.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,69850.0,4.0
Zombieland,2009,84/100,1,0,0,0,71535.0,Action|Comedy|Horror,60391.0,3.5
Toy Story 2,1999,84/100,0,0,0,1,3114.0,Adventure|Animation|Children|Comedy|Fantasy,130892.0,2.5
Tarzan,2013,56/100,0,0,1,1,2687.0,Adventure|Animation|Children|Drama,97285.0,3.0
Papillon,2017,75/100,0,1,1,0,3198.0,Crime|Drama,1244.0,4.0
Mitchell,1975,41/100,0,0,1,0,8290.0,Action|Crime,128309.0,1.0
Pirates of the Caribbean: At World's End,2007,81/100,0,0,0,1,53125.0,Action|Adventure|Comedy|Fantasy,23921.0,4.5
Anastasia,1997,75/100,0,0,0,1,1688.0,Adventure|Animation|Children|Drama|Musical,119678.0,2.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,127301.0,5.0
Dangerous Minds,1995,69/100,0,1,0,0,31.0,Drama,44420.0,3.0
Foxfire,1996,60/100,0,1,0,0,835.0,Drama,10497.0,4.0
Much Ado About Nothing,2016,49/100,1,0,0,0,497.0,Comedy|Romance,132187.0,5.0
Grizzly Man,2005,73/100,0,0,1,0,34542.0,Documentary,135123.0,5.0
Star Trek VI: The Undiscovered Country,1991,73/100,0,1,0,0,1372.0,Action|Mystery|Sci-Fi,11280.0,5.0
Pete's Dragon,2016,72/100,0,0,0,1,1030.0,Adventure|Animation|Children|Musical,125621.0,4.0
Arachnophobia,1990,70/100,0,1,0,0,2699.0,Comedy|Horror,126824.0,2.0
To Catch a Thief,1955,74/100,0,0,1,0,933.0,Crime|Mystery|Romance|Thriller,73857.0,4.0
Roman Holiday,1953,77/100,0,0,1,0,916.0,Comedy|Drama|Romance,53310.0,4.0
Home Alone 2: Lost in New York,1992,77/100,0,0,0,1,2953.0,Children|Comedy,44205.0,2.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,123040.0,4.0
Hollow Man,2000,68/100,0,1,0,0,3826.0,Horror|Sci-Fi|Thriller,20641.0,3.0
Bound,1996,72/100,0,1,0,0,866.0,Crime|Drama|Romance|Thriller,7649.0,4.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,106276.0,4.0
Australia,2008,70/100,0,1,0,0,63853.0,Adventure|Drama|War|Western,138416.0,2.0
Road to Perdition,2002,81/100,1,0,0,0,5464.0,Crime|Drama,18390.0,2.0
Bambi,1942,76/100,0,0,0,1,2018.0,Animation|Children|Drama,9790.0,3.0
Captain America: The First Avenger,2011,82/100,0,0,0,1,88140.0,Action|Adventure|Sci-Fi|Thriller|War,10788.0,3.5
Anastasia,1997,75/100,0,0,0,1,1688.0,Adventure|Animation|Children|Drama|Musical,43819.0,2.5
Layer Cake,2004,77/100,1,0,0,0,27831.0,Crime|Drama|Thriller,44628.0,4.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,81259.0,4.0
Congo,1995,65/100,1,0,0,0,160.0,Action|Adventure|Mystery|Sci-Fi,18431.0,3.0
Maximum Risk,1996,61/100,1,1,0,0,990.0,Action|Adventure|Thriller,49424.0,3.0
Philadelphia,1993,79/100,0,0,1,0,508.0,Drama,2164.0,3.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,91926.0,4.0
Mad Max,1979,76/100,1,0,0,0,3702.0,Action|Adventure|Sci-Fi,61716.0,4.0
Star Wars: Episode III - Revenge of the Sith,2005,83/100,0,0,0,1,33493.0,Action|Adventure|Sci-Fi,120045.0,5.0
I.Q.,1994,63/100,0,0,1,0,252.0,Comedy|Romance,55227.0,3.0
Pocahontas,1995,75/100,0,0,0,1,48.0,Animation|Children|Drama|Musical|Romance,25881.0,3.0
In a World...,2013,69/100,0,1,0,0,104339.0,Comedy,88738.0,3.0
Kick-Ass,2010,83/100,0,1,0,0,76251.0,Action|Comedy,21682.0,4.0
Battlefield Earth,2000,51/100,1,0,0,0,3593.0,Action|Sci-Fi,15056.0,3.0
Home Alone,1990,82/100,0,0,0,1,586.0,Children|Comedy,106444.0,3.0
Bully,2011,63/100,1,0,0,0,4450.0,Crime|Drama|Thriller,53335.0,5.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,71612.0,4.0
Home Alone,1990,82/100,0,0,0,1,586.0,Children|Comedy,96700.0,3.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,23981.0,4.0
Mary Poppins,1964,96/100,0,0,0,1,1028.0,Children|Comedy|Fantasy|Musical,29879.0,2.5
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,18557.0,5.0
Around the World in 80 Days,2004,66/100,0,0,0,1,952.0,Adventure|Comedy,3025.0,2.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,16514.0,1.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,2120.0,3.0
Highlander,1986,76/100,0,0,1,0,1275.0,Action|Adventure|Fantasy,113773.0,5.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,133518.0,3.0
Hotel for Dogs,2009,62/100,1,0,0,0,66304.0,Adventure|Children|Comedy,90947.0,2.5
Unbreakable,2000,82/100,0,0,1,0,3994.0,Drama|Sci-Fi,76842.0,3.5
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,28792.0,3.0
Finding Nemo,2003,87/100,0,0,0,1,6377.0,Adventure|Animation|Children|Comedy,75531.0,4.0
Much Ado About Nothing,2016,49/100,1,0,0,0,497.0,Comedy|Romance,13916.0,5.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,96563.0,4.0
Snow White and the Seven Dwarfs,1937,78/100,0,0,0,1,594.0,Animation|Children|Drama|Fantasy|Musical,106273.0,3.0
Seven Pounds,2008,80/100,1,0,1,0,64716.0,Drama,59939.0,4.0
Homeward Bound II: Lost in San Francisco,1996,62/100,0,0,0,1,609.0,Adventure|Children,121848.0,4.0
Stonewall,2015,57/100,0,1,0,0,831.0,Drama,66180.0,4.0
Homeward Bound: The Incredible Journey,1993,70/100,0,0,0,1,1015.0,Adventure|Children|Drama,68501.0,4.0
Ali,2001,72/100,0,0,1,0,5009.0,Drama,71245.0,3.5
Cliffhanger,1993,71/100,0,1,0,0,434.0,Action|Adventure|Thriller,98286.0,3.5
Underworld: Awakening,2012,74/100,1,1,0,0,91974.0,Action|Fantasy|Horror|IMAX,138103.0,3.0
Jade,1995,59/100,0,0,1,0,132.0,Thriller,49205.0,3.0
Dangerous Minds,1995,69/100,0,1,0,0,31.0,Drama,124928.0,4.0
"20,000 Leagues Under the Sea",1954,69/100,0,0,0,1,1019.0,Adventure|Drama|Sci-Fi,84595.0,5.0
Rear Window,1954,85/100,0,0,1,0,904.0,Mystery|Thriller,137582.0,4.0
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,102056.0,1.0
Elmer Gantry,1960,66/100,0,0,1,0,4190.0,Drama,100697.0,4.0
Reign of Fire,2002,72/100,0,0,1,0,5463.0,Action|Adventure|Fantasy,104043.0,3.0
Million Dollar Baby,2004,84/100,1,0,0,0,30707.0,Drama,89128.0,3.5
Darkness Falls,2020,50/100,0,0,1,0,6040.0,Horror|Thriller,83275.0,3.0
RoboCop,1987,80/100,0,1,0,0,2985.0,Action|Crime|Drama|Sci-Fi|Thriller,60640.0,3.0
Old Yeller,1957,65/100,0,0,0,1,1012.0,Children|Drama,81596.0,4.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,127237.0,4.0
Fantasia,1940,76/100,0,0,0,1,1282.0,Animation|Children|Fantasy|Musical,129030.0,4.0
Peter Pan,1953,76/100,0,0,0,1,2087.0,Animation|Children|Fantasy|Musical,109712.0,4.0
Million Dollar Baby,2004,84/100,1,0,0,0,30707.0,Drama,33912.0,4.0
Robin Hood,1922,58/100,0,0,1,1,3034.0,Adventure|Animation|Children|Comedy|Musical,2786.0,0.5
Payback,2007,30/100,0,0,1,0,2490.0,Action|Thriller,130648.0,4.0
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,107704.0,3.0
Wreck-It Ralph,2012,83/100,0,0,0,1,97913.0,Animation|Comedy,6233.0,4.0
Searching for Bobby Fischer,1993,70/100,0,0,1,0,529.0,Drama,121052.0,3.5
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,94565.0,3.0
James and the Giant Peach,1996,70/100,0,0,0,1,661.0,Adventure|Animation|Children|Fantasy|Musical,15059.0,4.5
Stand by Me,1986,84/100,0,1,0,0,1259.0,Adventure|Drama,95092.0,4.5
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,37860.0,4.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,39056.0,4.0
Adventures in Babysitting,1987,70/100,0,0,0,1,2133.0,Adventure|Comedy,54167.0,3.0
Tropic Thunder,2008,80/100,0,0,1,0,61132.0,Action|Adventure|Comedy|War,28688.0,3.0
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,106526.0,4.0
RoboCop,1987,80/100,0,1,0,0,2985.0,Action|Crime|Drama|Sci-Fi|Thriller,48909.0,3.5
Galaxy Quest,1999,78/100,0,1,0,0,3175.0,Adventure|Comedy|Sci-Fi,74710.0,5.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,34146.0,4.0
Legally Blonde,2001,75/100,1,0,0,0,4447.0,Comedy|Romance,42913.0,4.0
Monster,2021,61/100,1,0,1,0,7160.0,Crime|Drama,75867.0,3.5
Casino Royale,2006,85/100,1,0,0,0,49272.0,Action|Adventure|Thriller,56186.0,4.0
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,47853.0,4.0
Ratatouille,2007,85/100,0,0,0,1,50872.0,Animation|Children|Drama,67712.0,5.0
X-Men: The Last Stand,2006,78/100,0,0,0,1,45499.0,Action|Sci-Fi|Thriller,57481.0,4.0
In the Cut,2003,62/100,0,1,0,0,6885.0,Crime|Drama|Mystery|Romance|Thriller,25079.0,1.5
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,2762.0,4.0
Monty Python Live at the Hollywood Bowl,1982,70/100,1,0,0,0,6104.0,Comedy,78473.0,4.5
Reign of Fire,2002,72/100,0,0,1,0,5463.0,Action|Adventure|Fantasy,105040.0,3.0
Taxi Driver,2015,41/100,1,0,0,0,111.0,Crime|Drama|Thriller,87830.0,5.0
Captain America: The Winter Soldier,2014,86/100,0,0,0,1,110102.0,Action|Adventure|Sci-Fi|IMAX,37722.0,4.0
Akira,1988,81/100,0,1,0,0,1274.0,Action|Adventure|Animation|Sci-Fi,23842.0,3.5
Ratatouille,2007,85/100,0,0,0,1,50872.0,Animation|Children|Drama,33717.0,3.0
Milk Money,1994,58/100,0,0,1,0,276.0,Comedy|Romance,5212.0,3.0
Vertigo,1958,84/100,0,0,1,0,903.0,Drama|Mystery|Romance|Thriller,73185.0,5.0
Sunshine,2007,79/100,0,1,0,0,52328.0,Adventure|Drama|Sci-Fi|Thriller,131579.0,4.5
127 Hours,2010,81/100,0,1,0,0,81562.0,Adventure|Drama|Thriller,74142.0,1.0
Sleeping Beauty,1959,75/100,0,0,0,1,2096.0,Animation|Children|Musical,128677.0,4.0
Elephant,2020,54/100,0,0,0,1,6890.0,Drama,105114.0,4.0
My Fair Lady,1964,75/100,1,0,0,0,914.0,Comedy|Drama|Musical|Romance,47219.0,4.0
Soldier,1998,37/100,1,0,0,0,2322.0,Action|Sci-Fi|War,8644.0,3.0
Bully,2011,63/100,1,0,0,0,4450.0,Crime|Drama|Thriller,11668.0,4.5
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,90391.0,4.0
Cinderella,1965,59/100,0,0,1,1,1022.0,Animation|Children|Fantasy|Musical|Romance,120659.0,4.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,78893.0,3.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,123712.0,4.0
28 Weeks Later,2007,78/100,0,1,0,0,53000.0,Horror|Sci-Fi|Thriller,91063.0,3.5
Election,1999,73/100,1,0,1,0,2599.0,Comedy,33853.0,4.0
Bob Roberts,1992,63/100,0,0,1,0,1171.0,Comedy,123345.0,5.0
Election,1999,73/100,1,0,1,0,2599.0,Comedy,71203.0,5.0
Galaxy Quest,1999,78/100,0,1,0,0,3175.0,Adventure|Comedy|Sci-Fi,43433.0,4.0
Alice in Wonderland,1951,77/100,0,0,0,1,1032.0,Adventure|Animation|Children|Fantasy|Musical,99217.0,4.5
Lilo & Stitch,2002,79/100,0,0,0,1,5444.0,Adventure|Animation|Children|Sci-Fi,93024.0,0.5
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,124171.0,4.0
Sunshine,2007,79/100,0,1,0,0,52328.0,Adventure|Drama|Sci-Fi|Thriller,127325.0,4.5
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,22607.0,4.5
Shrek 2,2004,81/100,0,1,0,0,8360.0,Adventure|Animation|Children|Comedy|Musical|Romance,54029.0,3.0
Swordfish,2001,73/100,1,0,0,0,4344.0,Action|Crime|Drama,123444.0,3.5
Bob Roberts,1992,63/100,0,0,1,0,1171.0,Comedy,96370.0,4.0
Home Alone 3,1997,62/100,0,0,0,1,1707.0,Children|Comedy,17940.0,1.0
Mystic River,2003,82/100,1,0,0,0,6870.0,Crime|Drama|Mystery,55635.0,5.0
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,63104.0,3.0
Star Trek II: The Wrath of Khan,1982,77/100,0,1,0,0,1374.0,Action|Adventure|Sci-Fi|Thriller,91189.0,4.5
Madhouse,2004,53/100,0,0,1,0,7103.0,Comedy,68063.0,2.0
Bad Boys,1983,66/100,0,0,1,0,145.0,Action|Comedy|Crime|Drama|Thriller,58027.0,3.5
Across the Universe,2007,76/100,0,1,1,0,54190.0,Drama|Fantasy|Musical|Romance,49554.0,4.0
Pet Sematary,2019,68/100,0,1,0,0,2513.0,Horror,21171.0,2.0
Star Wars: Episode III - Revenge of the Sith,2005,83/100,0,0,0,1,33493.0,Action|Adventure|Sci-Fi,12080.0,3.0
Toy Story 3,2010,86/100,0,0,0,1,78499.0,Adventure|Animation|Children|Comedy|Fantasy|IMAX,23130.0,3.0
Old Yeller,1957,65/100,0,0,0,1,1012.0,Children|Drama,4018.0,3.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,15194.0,4.0
Beetlejuice,1988,81/100,0,1,0,0,2174.0,Comedy|Fantasy,46343.0,2.0
Hotel Rwanda,2004,80/100,0,0,1,0,30749.0,Drama|War,35613.0,2.0
Payback,2007,30/100,0,0,1,0,2490.0,Action|Thriller,22644.0,3.0
Rudy,1993,74/100,0,0,1,0,524.0,Drama,79340.0,4.0
Alice in Wonderland,1951,77/100,0,0,0,1,74789.0,Adventure|Fantasy|IMAX,69644.0,4.0
Slumdog Millionaire,2008,85/100,0,1,0,0,63082.0,Crime|Drama|Romance,58285.0,5.0
Mighty Joe Young,1998,62/100,0,0,0,1,2430.0,Adventure|Children|Drama,14272.0,5.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,136713.0,5.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,42808.0,5.0
Barbarella,1968,65/100,0,0,1,0,674.0,Adventure|Comedy|Sci-Fi,21058.0,4.5
Home Alone,1990,82/100,0,0,0,1,586.0,Children|Comedy,25031.0,4.0
Underworld,2003,79/100,1,1,1,0,6754.0,Action|Fantasy|Horror,32300.0,1.0
Deuce Bigalow: Male Gigolo,1999,66/100,0,0,1,0,3146.0,Comedy,20538.0,1.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,9772.0,3.0
Waking Sleeping Beauty,2009,60/100,0,0,0,1,77154.0,Animation|Documentary,52520.0,5.0
Milk Money,1994,58/100,0,0,1,0,276.0,Comedy|Romance,117453.0,3.0
Pocahontas,1995,75/100,0,0,0,1,48.0,Animation|Children|Drama|Musical|Romance,20990.0,3.0
Losing Isaiah,1995,60/100,0,1,0,0,271.0,Drama,13466.0,0.5
Ice Age,2002,82/100,0,1,0,0,5218.0,Adventure|Animation|Children|Comedy,132949.0,4.0
Bound,1996,72/100,0,1,0,0,866.0,Crime|Drama|Romance|Thriller,42096.0,3.5
Cliffhanger,1993,71/100,0,1,0,0,434.0,Action|Adventure|Thriller,40088.0,4.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,86252.0,4.0
Delicatessen,1991,74/100,0,0,1,0,1175.0,Comedy|Drama|Romance,135581.0,3.5
Rudy,1993,74/100,0,0,1,0,524.0,Drama,41404.0,2.0
Stay,2018,41/100,0,0,1,0,39427.0,Thriller,65256.0,2.5
Scent of a Woman,1992,80/100,0,0,1,0,3252.0,Drama,138130.0,2.0
Austin Powers: International Man of Mystery,1997,78/100,1,0,0,0,1517.0,Action|Adventure|Comedy,104507.0,4.0
Pinocchio,2019,72/100,0,0,1,1,596.0,Animation|Children|Fantasy|Musical,23794.0,1.5
Air Force One,1997,75/100,1,0,0,0,1608.0,Action|Thriller,90208.0,2.5
We Were Soldiers,2002,75/100,0,1,0,0,5152.0,Action|Drama|War,76465.0,5.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,55821.0,5.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,23774.0,5.0
Babes in Toyland,1934,60/100,0,0,1,1,2017.0,Children|Fantasy|Musical,107144.0,1.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,30727.0,4.0
House on Haunted Hill,1959,67/100,0,0,1,0,2995.0,Horror|Thriller,56496.0,4.0
Austin Powers: International Man of Mystery,1997,78/100,1,0,0,0,1517.0,Action|Adventure|Comedy,24817.0,2.0
Captain America: The First Avenger,2011,82/100,0,0,0,1,88140.0,Action|Adventure|Sci-Fi|Thriller|War,27189.0,3.5
My Fair Lady,1964,75/100,1,0,0,0,914.0,Comedy|Drama|Musical|Romance,4324.0,4.0
Star Wars: Episode II - Attack of the Clones,2002,78/100,0,0,0,1,5378.0,Action|Adventure|Sci-Fi|IMAX,81130.0,2.0
Shrek 2,2004,81/100,0,1,0,0,8360.0,Adventure|Animation|Children|Comedy|Musical|Romance,27568.0,4.0
Vertigo,1958,84/100,0,0,1,0,903.0,Drama|Mystery|Romance|Thriller,16581.0,4.5
Hellraiser,1987,74/100,0,0,1,0,3917.0,Horror,116809.0,3.0
Hellboy,2004,78/100,0,0,1,0,7373.0,Action|Adventure|Fantasy|Horror,115115.0,4.0
Factotum,2005,61/100,0,1,0,0,38600.0,Drama,23184.0,3.5
John Carter,2012,75/100,0,0,0,1,93363.0,Action|Adventure|Sci-Fi|IMAX,97761.0,3.0
Mr. Holland's Opus,1995,69/100,0,0,0,1,62.0,Drama,54379.0,4.0
Money Train,1995,64/100,0,0,1,0,20.0,Action|Comedy|Crime|Drama|Thriller,133681.0,2.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,2684.0,5.0
Sin City,2019,32/100,1,0,0,0,32587.0,Action|Crime|Film-Noir|Mystery|Thriller,12649.0,4.0
Shane,1953,72/100,0,0,1,0,3871.0,Drama|Western,129829.0,4.5
Homeward Bound II: Lost in San Francisco,1996,62/100,0,0,0,1,609.0,Adventure|Children,39138.0,3.0
X-Men Origins: Wolverine,2009,78/100,0,0,0,1,68319.0,Action|Sci-Fi|Thriller,46589.0,3.5
"20,000 Leagues Under the Sea",1954,69/100,0,0,0,1,1019.0,Adventure|Drama|Sci-Fi,36060.0,3.0
Tropic Thunder,2008,80/100,0,0,1,0,61132.0,Action|Adventure|Comedy|War,58306.0,5.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,138058.0,3.0
Sin City,2019,32/100,1,0,0,0,32587.0,Action|Crime|Film-Noir|Mystery|Thriller,1274.0,4.5
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,2756.0,5.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,34717.0,3.0
Losing Isaiah,1995,60/100,0,1,0,0,271.0,Drama,75763.0,4.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,84809.0,4.5
Predator 2,1990,73/100,0,1,0,0,3697.0,Action|Sci-Fi|Thriller,89728.0,3.0
Angel and the Badman,1947,59/100,0,0,1,0,964.0,Romance|Western,9790.0,3.0
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,136700.0,4.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,31568.0,4.0
Philadelphia,1993,79/100,0,0,1,0,508.0,Drama,15863.0,3.0
Dear God,1996,53/100,0,0,1,0,1167.0,Comedy,126744.0,3.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,82270.0,5.0
Pet Sematary,2019,68/100,0,1,0,0,2513.0,Horror,73349.0,4.0
Eddie Murphy Raw,1987,68/100,1,0,0,0,4102.0,Comedy|Documentary,92011.0,3.5
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,91742.0,2.0
Chicken Run,2000,76/100,0,0,1,0,3751.0,Animation|Children|Comedy,50934.0,3.0
Dead & Buried,1981,64/100,0,0,1,0,5726.0,Horror,84971.0,3.5
Lady and the Tramp,1955,76/100,0,0,0,1,2080.0,Animation|Children|Comedy|Romance,13486.0,4.0
Monsters University,2013,80/100,0,0,0,1,103141.0,Adventure|Animation|Comedy,71474.0,4.0
Hancock,2008,77/100,0,1,0,0,60074.0,Action|Adventure|Comedy|Crime|Fantasy,78437.0,2.0
Mad Max,1979,76/100,1,0,0,0,3702.0,Action|Adventure|Sci-Fi,13110.0,3.5
Cliffhanger,1993,71/100,0,1,0,0,434.0,Action|Adventure|Thriller,85583.0,3.0
Invasion of the Body Snatchers,1956,73/100,0,0,1,0,2664.0,Horror|Sci-Fi|Thriller,109905.0,3.0
Ice Age,2002,82/100,0,1,0,0,5218.0,Adventure|Animation|Children|Comedy,80069.0,4.5
Delicatessen,1991,74/100,0,0,1,0,1175.0,Comedy|Drama|Romance,137604.0,4.0
